千代田,6834
中央,20285
港,31434
新宿,45667
文京,21157
台東,21043
墨田,26895
江東,50287
品川,43433
目黒,32200
大田,73891
世田谷,95390
渋谷,29247
中野,37259
杉並,53982
豊島,31898
北,35473
荒川,22557
板橋,55959
練馬,69373
足立,67626
葛飾,46738
江戸川,73852
八王子,43024
立川,13737
武蔵野,12175
三鷹,15348
青梅,7558
府中,20688
昭島,8737
調布,19152
町田,30124
小金井,9210
小平,13630
日野,14024
東村山,9692
国分寺,9786
国立,5131
福生,4329
狛江,6878
東大和,5602
清瀬,4371
東久留米,8296
武蔵村山,5661
多摩,9333
稲城,7135
羽村,3785
あきる野,5073
西東京,16646
瑞穂,2106
日の出,1187
檜原,68
奥多摩,176
大島,202
利島,1
新島,29
神津島,51
三宅,18
御蔵島,13
八丈,120
青ヶ島,0
小笠原,26
都外,105537
調査中,1117
