千代田,1834
中央,5615
港,9915
新宿,17721
文京,5228
台東,6493
墨田,7134
江東,13103
品川,11439
目黒,10129
大田,19126
世田谷,27604
渋谷,9804
中野,11955
杉並,15441
豊島,10582
北,9287
荒川,5682
板橋,14414
練馬,17302
足立,17541
葛飾,12297
江戸川,18087
八王子,9671
立川,3228
武蔵野,3119
三鷹,3696
青梅,1664
府中,4321
昭島,1855
調布,4579
町田,6992
小金井,2110
小平,2918
日野,2788
東村山,2111
国分寺,2063
国立,1102
福生,1139
狛江,1445
東大和,1198
清瀬,1032
東久留米,1822
武蔵村山,1056
多摩,2091
稲城,1481
羽村,829
あきる野,1131
西東京,4055
瑞穂,409
日の出,165
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28643
調査中,182
