千代田,8397
中央,24248
港,37635
新宿,53168
文京,26017
台東,24932
墨田,32556
江東,61144
品川,51854
目黒,38378
大田,86535
世田谷,114136
渋谷,34354
中野,44115
杉並,63813
豊島,37761
北,42193
荒川,26642
板橋,65799
練馬,81546
足立,79462
葛飾,53608
江戸川,85422
八王子,49507
立川,16335
武蔵野,14557
三鷹,18354
青梅,8927
府中,24110
昭島,10420
調布,23323
町田,36050
小金井,10971
小平,16312
日野,16211
東村山,11369
国分寺,11639
国立,6237
福生,5146
狛江,8198
東大和,6724
清瀬,5121
東久留米,9804
武蔵村山,6513
多摩,11117
稲城,8347
羽村,4332
あきる野,5939
西東京,19888
瑞穂,2536
日の出,1408
檜原,73
奥多摩,218
大島,278
利島,14
新島,56
神津島,99
三宅,30
御蔵島,13
八丈,170
青ヶ島,0
小笠原,80
都外,123598
調査中,1192
