千代田,1855
中央,5685
港,10046
新宿,18503
文京,5335
台東,6565
墨田,7258
江東,13214
品川,12063
目黒,10253
大田,19420
世田谷,27897
渋谷,9907
中野,12078
杉並,15584
豊島,10725
北,9467
荒川,5733
板橋,14520
練馬,17649
足立,17808
葛飾,12400
江戸川,18276
八王子,9842
立川,3252
武蔵野,3167
三鷹,3733
青梅,1669
府中,4373
昭島,1860
調布,4616
町田,7139
小金井,2176
小平,2942
日野,2838
東村山,2122
国分寺,2096
国立,1106
福生,1143
狛江,1468
東大和,1204
清瀬,1042
東久留米,1844
武蔵村山,1060
多摩,2113
稲城,1502
羽村,844
あきる野,1140
西東京,4089
瑞穂,412
日の出,167
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29371
調査中,186
