千代田,5622
中央,17079
港,26978
新宿,39805
文京,17605
台東,18103
墨田,22914
江東,42205
品川,36383
目黒,27424
大田,62326
世田谷,79752
渋谷,25108
中野,32027
杉並,45340
豊島,27426
北,28940
荒川,19197
板橋,47453
練馬,58265
足立,57010
葛飾,39428
江戸川,63441
八王子,36546
立川,11632
武蔵野,10289
三鷹,12975
青梅,6235
府中,17281
昭島,7307
調布,15755
町田,25052
小金井,7479
小平,11035
日野,11647
東村山,8017
国分寺,7875
国立,4238
福生,3711
狛江,5701
東大和,4771
清瀬,3646
東久留米武蔵村山,6692
多摩,7911
稲城,5720
羽村,3094
あきる野,4079
西東京,13784
瑞穂,1737
日の出,914
檜原,66
奥多摩,164
大島,162
利島,1
新島,23
神津島,38
三宅,16
御蔵島,2
八丈,118
青ヶ島,0
小笠原,22
都外,87932
調査中,1036
