千代田,4734
中央,14276
港,23159
新宿,35089
文京,14185
台東,15441
墨田,18703
江東,33635
品川,29920
目黒,23452
大田,50153
世田谷,64478
渋谷,21401
中野,26876
杉並,37236
豊島,23163
北,22926
荒川,16043
板橋,38838
練馬,45406
足立,45014
葛飾,31613
江戸川,50432
八王子,27061
立川,8840
武蔵野,8109
三鷹,10312
青梅,4622
府中,13241
昭島,5410
調布,12278
町田,19152
小金井,5726
小平,8603
日野,8271
東村山,5910
国分寺,5802
国立,3211
福生,2980
狛江,4386
東大和,3698
清瀬,2817
東久留米武蔵村山,5072
多摩,5999
稲城,4307
羽村,2253
あきる野,3033
西東京,10144
瑞穂,1237
日の出,596
檜原,56
奥多摩,130
大島,108
利島,1
新島,19
神津島,9
三宅,17
御蔵島,2
八丈,113
青ヶ島,0
小笠原,22
都外,67422
調査中,944
